"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"351","@beekaynz Haha, it's not just the cars that need refueling! ;) Today's good mood is sponsored by Z Espress coffee <U+2615>… https://t.co/YjiMiBfuH7",FALSE,1,"beekaynz",2019-08-20 20:25:07,TRUE,"1163894771703676928","1163909851698946049","33429387","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"352","The @NZComCom has released their draft report into the fuel retail market. We welcome it &amp; look forward to continui… https://t.co/DKSnplNh50",FALSE,0,NA,2019-08-20 02:15:00,TRUE,NA,"1163635515075235842",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"353","@CarlElphick That doesn’t sound right. Can you please contact our call centre on 0800 REFUEL (733 835) so they can… https://t.co/KhtzOcCYnN",FALSE,0,"CarlElphick",2019-08-19 23:54:12,TRUE,"1162674342775250944","1163600082333290496","18274191","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"354","@nzben Boom. Thanks Ben! ^OS",FALSE,0,"aotearoa_ben",2019-08-19 04:00:08,FALSE,"1162929139604570114","1163299584883515392","6136","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"355","@JannaCachola YAY! We love this Janna <U+0001F9E1> &amp; we love your use of PoZitive <U+0001F44F> Good one! Have an amazing Thursday, it's nearly the weekend! :D ^LR",FALSE,0,"JannaCachola",2019-08-14 22:17:33,FALSE,"1161759911543357440","1161763819309453317","82588196","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"356","#GiveNothingToRacism has given Kiwis a motto to stand by. But we all need to take action to keep racism off the str… https://t.co/O3Yv7xXtOH",FALSE,9,NA,2019-08-13 06:20:05,TRUE,NA,"1161160476555993090",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",8,FALSE,FALSE,NA,NA
"357","What role does biodiesel have to play in a future fuels strategy? We've got @Sheena_TT on the case! #cleanenergy… https://t.co/hgwXBOcXmL",FALSE,11,NA,2019-08-11 20:00:43,TRUE,NA,"1160642217716981760",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",1,FALSE,FALSE,NA,NA
"358","We have to face ourselves in the mirror on climate change. How do we keep Kiwis moving while making big strides to… https://t.co/oNj0MJTZch",FALSE,6,NA,2019-08-09 00:00:03,TRUE,NA,"1159615288134066176",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",2,FALSE,FALSE,NA,NA
"359","@KiwiWRCfan They're baked to pie-fection aren't they! <U+0001F60D> We've had quite a few customers say that this #pieconic fla… https://t.co/cmyZn1fFm0",FALSE,2,"KiwiWRCfan",2019-08-08 20:51:34,TRUE,"1159564671415795712","1159567853546332160","306424982","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"360","@Jon_Hassall Hmmm... That's a strange one, Jon! Try registering your card here on the Air NZ website:… https://t.co/hJtST8iGho",FALSE,0,"Jon_Hassall",2019-08-08 09:15:09,TRUE,"1158577079715151872","1159392595858087937","89414046","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"361","@tzemingdynasty @DylanReeve We're taking this feedback extremely seriously. Sad pies are unacceptable and we've pas… https://t.co/Otrl2xqUtS",FALSE,1,"tzemingdynasty",2019-08-08 00:26:22,TRUE,"1159256285595877376","1159259522613035008","15327984","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"362","@DylanReeve Give the Beef &amp; 3 Cheese Racer Pie a try, it's a winner Dylan! <U+0001F60D> ^LR",FALSE,0,"DylanReeve",2019-08-07 23:55:24,FALSE,"1159245416145100800","1159251729143226368","15248905","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"363","What do you do when people and planet demand you do business differently? You listen. And you act. Check out… https://t.co/Q6Oh7cezBl",FALSE,1,NA,2019-08-07 05:15:00,TRUE,NA,"1158969770458439680",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",3,FALSE,FALSE,NA,NA
"364","@turningkiwi @HaydenPaddon Haha, was it love at first bite? We're so glad you're a fan, Peter :D #piefection ^LR",FALSE,0,"turningkiwi",2019-08-06 21:21:11,FALSE,"1158628979135221760","1158850529059119106","577953438","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"365","@rickysullivan @keepnzbeautiful Thanks for that, Ricky! We'll get in touch with the team at Z Anglesea this morning… https://t.co/pXxQY6PrMd",FALSE,0,"rickysullivan",2019-08-05 20:11:14,TRUE,"1158248907349958657","1158470537057898496","15914546","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"366","Hydrogen v electric? It’s a raging debate. Here at Z we reckon it’s more of a ‘horses for courses’ issue &amp; explore… https://t.co/UkcZiO9dJe",FALSE,3,NA,2019-08-05 20:00:06,TRUE,NA,"1158467738408501250",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",2,FALSE,FALSE,NA,NA
"367","@rickysullivan @keepnzbeautiful Hey Ricky, you're totally right! We would really like to look into this further, co… https://t.co/fa27afiDCh",FALSE,0,"rickysullivan",2019-08-05 01:58:41,TRUE,"1158111844822736897","1158195587994587142","15914546","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"368","We <U+2764> Kiwi businesses. Our new fuel card programme, Z Business, makes fuelling up simpler &amp; more productive for SMEs… https://t.co/x0jMSFdU4y",FALSE,5,NA,2019-08-05 00:00:03,TRUE,NA,"1158165733832110080",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"369","@snuew Sorry for the slow response - we believe larger scale EV charging networks to support long distance travel w… https://t.co/0xG3aiDXzY",FALSE,1,"snuew",2019-08-02 00:23:56,TRUE,"1156719079069110272","1157084581759193088","20755063","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"370","@danielfarrellnz Our pleasure<U+0001F642> ^OS",FALSE,0,"danielfarrellnz",2019-08-01 09:06:34,FALSE,"1156790456362999809","1156853719692038144","17642053","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zenergynz",0,FALSE,FALSE,NA,NA
"371","@CarlElphick Not at this stage, it's not. But we're working on it. Watch this space. ^OS",FALSE,0,"CarlElphick",2019-08-01 04:34:50,FALSE,"1156779966257778688","1156785335659114497","18274191","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"372","@snuew That's awesome! Good on you. Let me check with our Future Fuels strategy team and come back to you with an u… https://t.co/sBf0UJ3696",FALSE,1,"snuew",2019-08-01 03:33:57,TRUE,"1156719079069110272","1156770010922213376","20755063","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"373","@danielfarrellnz Hi Daniel - right now, you'll need to pop in to the counter to stack points or redeem stacked poin… https://t.co/3SFkpvtUNI",FALSE,0,"danielfarrellnz",2019-08-01 01:25:21,TRUE,"1156699106166730752","1156737650705014786","17642053","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"374","@jdizzlenz Jayson! That's so awesome to hear :D Cheers for that! Is it safe to assume that you're a fan of our pre-… https://t.co/ahUAQUkyUT",FALSE,1,"jaysonpsnz",2019-07-30 21:06:48,TRUE,"1156304029091164160","1156310194953084928","372136997","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"375","@SwitcherNZ Cheers for your support, Rory! We understand that it might seem counter-intuitive for a fuel company to… https://t.co/1AFTbE7l8s",FALSE,0,NA,2019-07-29 20:57:06,TRUE,NA,"1155945368091164672",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"376","@Daffyflyer @SwitcherNZ Cheers @SwitcherNZ &amp; good work on the EV @Daffyflyer",FALSE,1,"Daffyflyer",2019-07-29 05:14:04,FALSE,"1155680468202864640","1155708045919473664","88918611","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"377","@reallycoolalias Hi Samuel, thanks for getting in touch and bringing this to our attention :) We will get hold of t… https://t.co/WGiRivvmQK",FALSE,1,"reallycoolalias",2019-07-29 00:13:54,TRUE,"1154692890955636736","1155632506605047809","305327926","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"378","@MrJmuzz Hey, a temporary hold of $1 is made to check your credit or debit card details. The $1 amount isn't proces… https://t.co/BPD6939WNz",FALSE,0,"MrJmuzz",2019-07-28 23:31:38,TRUE,"1155338062844481536","1155621868604407808","456413636","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"379","@PatrickCrewdson @anuja_nadkarni @JoelMacManus 2/2 we also took on the Caltex network recently and right now, when… https://t.co/c6FeNvjHjw",FALSE,0,"PatrickCrewdson",2019-07-26 04:22:30,TRUE,"1154497825671020544","1154607905871716352","30414460","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"380","@DuchessOfSquee @PatrickCrewdson @anuja_nadkarni @JoelMacManus 1/2 What’s up is that we have work to do! What wasn’… https://t.co/KslBIaeibB",FALSE,0,NA,2019-07-26 04:20:52,TRUE,NA,"1154607491076022272",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"381","@ChrisPerley We disagree that there’s no need to change @ChrisPerley - we are actively working towards change. We d… https://t.co/mskTuaqxFF",FALSE,1,"ChrisPerley",2019-07-26 04:17:23,TRUE,"1154598389973229568","1154606615787712513","1124000142","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"382","67% of ppl say they’re prepared to act on climate change, but only 47% feel their actions will be effective. Here i… https://t.co/7TgrjtJ1xC",FALSE,6,NA,2019-07-25 02:33:06,TRUE,NA,"1154217985546096641",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",2,FALSE,FALSE,NA,NA
"383","We’ve done the easy bit - lighting up the Sky Tower green. Now it’s time to turn the headlights on full beam to hel… https://t.co/JmcKjiQeVu",FALSE,2,NA,2019-07-24 08:25:19,TRUE,NA,"1153944233067331585",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",2,FALSE,FALSE,NA,NA
"384","@DylanReeve @alnev @toby_etc @TheSpinoffTV Oh Dylan, we don't know if we can agree. Send us DM, we could see if a p… https://t.co/9iOjkGGMob",FALSE,0,"DylanReeve",2019-05-23 23:04:29,TRUE,"1131693934042701824","1131697436651589632","15248905","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"385","@DylanReeve @alnev @toby_etc @TheSpinoffTV We reckon you can only claim them as a business expense if they're Z pies @DylanReeve!",FALSE,1,"DylanReeve",2019-05-23 22:41:00,FALSE,"1131689594049531904","1131691528978616321","15248905","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"386","@kiwibookgirl Hi Sarah, woohoo what a delicious throwback! I'll let the team at Z Albany know to stock up. ^HM",FALSE,1,"kiwibookgirl",2019-05-22 04:39:18,FALSE,"1131047155999752194","1131056919085494272","43295184","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"387","@shadow_nz Yes we do, you should be able to pick one up from your local Z <U+0001F44C><U+0001F3FC>",FALSE,0,"CarlElphick",2019-05-20 10:01:12,FALSE,"1130412811706699777","1130413153550970885","18274191","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zenergynz",0,FALSE,FALSE,NA,NA
"388","Good thing we bought an electricity company...<U+0001F609> #EVO2019 #EV @FlickElectricCo @MLiebreich https://t.co/MVA5jIUru2",FALSE,3,NA,2019-05-16 22:51:36,FALSE,NA,"1129157478816649218",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"389","@robert_t_bruce @FlyBuysNZ @FlyAirNZ Hi Rob, you can't stack these sorry. Depending what card you choose to swipe,… https://t.co/IR89acfFwL",FALSE,1,"robert_t_bruce",2019-05-15 22:00:33,TRUE,"1128571607729885184","1128782246335438849","200657901","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"390","@jakzta Hi Jacky, thanks for pointing this out. We will let our Marketing team know. ^HM",FALSE,0,"jakzta",2019-05-15 21:14:04,FALSE,"1128529653931503616","1128770544902574080","53368039","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"391","@ArchieDaRival It depends which station you're at! But some of our stations, such as Vivian Street in Wellington, do have EV chargers. ^HJ",FALSE,1,"ArchieDaRival",2019-05-10 02:55:11,FALSE,"1126356949035958272","1126682062163935232","2601088044","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"392","Panel on “navigating the new environment” with @jamespeshaw , Eddie Christian from @eeca_nz and Dave Binnie from… https://t.co/18SqXxHQ1x",FALSE,2,NA,2019-05-09 21:54:00,TRUE,NA,"1126606269694005250",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",2,FALSE,FALSE,NA,NA
"393","Z’s own GM Supply Dave Binnie will be on the “Navigating the new environment panel” at the #JustTransitionSummitNZ… https://t.co/KhHvkZ0Uoh",FALSE,1,NA,2019-05-09 21:05:54,TRUE,NA,"1126594163745726468",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"394","@AxleRyde @christoperande1 @oliverbruce Love it. We already have fast charge EV chargers at some of our stations so… https://t.co/OAk523cOlt",FALSE,2,"AxleRyde",2019-05-09 03:29:45,TRUE,"1126287885127176192","1126328374408953857","1210578109","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"395","Change is going to happen anyway. The choice is whether we manage it, or allow the system to crash - Kevin Hague… https://t.co/Gp96aPQuQh",FALSE,2,NA,2019-05-09 00:47:03,TRUE,NA,"1126287429370109952",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"396","@AxleRyde @christoperande1 Agree re #cardependency - in fact some trends indicate some progress here with car owner… https://t.co/2hMf3mcgad",FALSE,2,"AxleRyde",2019-05-08 23:44:51,TRUE,"1126209578574630912","1126271779209666561","1210578109","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"397","@ArchieDaRival Can’t speak for the industry, esp as we retail fuel only, not drill for it. At Z, impact we can make… https://t.co/En9sVU8vhW",FALSE,0,"ArchieDaRival",2019-05-08 23:32:24,TRUE,"1126257596728397826","1126268643942309888","2601088044","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"398","Great question from Rangatahi “does oil and gas become completely redundant?” You can livestream here… https://t.co/4JbKehV8aZ",FALSE,0,NA,2019-05-08 21:24:30,TRUE,NA,"1126236456064815105",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"399","“This is too big for one government, industry, union or iwi to do alone” 
#JustTransitionNZ https://t.co/iJygSqzkbg",FALSE,18,NA,2019-05-08 21:12:10,FALSE,NA,"1126233352103694342",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",3,FALSE,FALSE,NA,NA
"400","@AxleRyde @christoperande1 We’re working on alternatives; of interest to you might be our stake in electric ride sh… https://t.co/h5ahboTB1R",FALSE,3,"AxleRyde",2019-05-08 09:30:02,TRUE,"1126048014538166272","1126056657098821632","1210578109","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"401","Z welcomes the Zero Carbon bill. This issue is too important to delay any further https://t.co/x3eS0RJtza",FALSE,14,NA,2019-05-08 07:13:55,FALSE,NA,"1126022402402660353",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",4,FALSE,FALSE,NA,NA
"402","We’re excited to announce our new partnership with @EmiratesTeamNZ as their official Fuel Supplier for the 36th Ame… https://t.co/x4Oitjv5b7",FALSE,7,NA,2019-05-06 02:39:31,TRUE,NA,"1125228569838252032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zenergynz",1,FALSE,FALSE,NA,NA
"403","@DylanReeve Great to hear Dylan! You never know.. if they’re in popular demand maybe they’ll become a permanent edition in. ^HM",FALSE,0,"DylanReeve",2019-05-02 21:16:22,FALSE,"1124056965796323328","1124060081954467848","15248905","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"404","Z Energy have just announced our FY19 earning results. For those interested, a live webcast will be held at 10am NZ… https://t.co/TPGVewo7mN",FALSE,0,NA,2019-05-01 21:55:37,TRUE,NA,"1123707573285335040",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"405","@KIWIreviews We're sorry to hear you're having trouble using our app. Can you please flick our app team an email on… https://t.co/dz0Q6GaRMC",FALSE,0,"KIWIreviews",2019-05-01 21:03:46,TRUE,"1123482457477648385","1123694526118473729","31700816","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"406","@Kiwi__Patriot Hi there, sorry about this. Can you please send us a direct message as to what site this occurred an… https://t.co/lnjbSiKORc",FALSE,0,"ReadymixDriver",2019-04-29 04:29:13,TRUE,"1122717531502809089","1122719463059742720","997244228034904064","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"407","@jareddnz @FlyAirNZ @FlyBuysNZ Hi Jared, yes you can now get 6cpl off with your Airpoints card along with the  poin… https://t.co/xWqPNCijQ7",FALSE,0,"jareddnz",2019-04-25 23:08:17,TRUE,"1121550485100433408","1121551531613073408","181783712","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"408","@_kogier Hi Kimberley, can you please advise me what Z Station this occurred and what time and we will look into this. ^HM",FALSE,0,"_reigok",2019-04-23 21:55:30,FALSE,"1120807829206474752","1120808440069337088","204922295","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"409","@_kogier Hi Kimberley, all of our Z Stations use separate jugs for dairy milk and non-dairy milk and should clean t… https://t.co/m67x0iNQwB",FALSE,0,"_reigok",2019-04-23 21:39:13,TRUE,"1120795210898763776","1120804344247529477","204922295","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"410","@gracema70095655 Hey Grace, we understand why you're upset. Please send us a message with more detail, we'll help. ^HJ",FALSE,0,"gracema70095655",2019-04-22 23:42:46,FALSE,"1119375249508716545","1120473049181171712","1093083512733806592","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"411","@gracema70095655 Hi Grace, we are very sorry to hear this and take our customer service very seriously. Can you ple… https://t.co/PQPaNMmbYU",FALSE,0,"gracema70095655",2019-04-22 22:11:07,TRUE,"1119374595910299648","1120449984191709184","1093083512733806592","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"412","@FrancisChaplin Hi Francis, if you show the Z attendants at the counter when you go to pay, they will be able to he… https://t.co/jGUaSMFtAm",FALSE,0,"FrancisChaplin",2019-04-22 22:05:22,TRUE,"1120184543867092992","1120448534891958273","1120182337742888960","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"413","We’re proud to present our NEW fuel discount programme: Pumped. Fly Buys &amp; Air NZ Airpoints card holders can receiv… https://t.co/SnaP4Y63kN",FALSE,1,NA,2019-04-17 01:15:05,TRUE,NA,"1118321953629097985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zenergynz",0,FALSE,FALSE,NA,NA
"414","@EntJaiKishan Hi Jai, thanks for your Tweet. We are aware of this type of activity happening and have steps in plac… https://t.co/pkGcP5ZCzS",FALSE,1,"EntJaiKishan",2019-04-16 22:53:32,TRUE,"1118165197544251392","1118286329165561861","776596011728842752","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"415","@Ainsbury Hi Ronald, yes of course. Private message us an address and we will post it out to you. ^HM",FALSE,0,"Ainsbury",2019-04-10 01:33:05,FALSE,"1114018662883577857","1115789768296685569","25055869","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"416","@KiwiVoodoo Hi Brad, we are very sorry to hear about this and we take health and safety very seriously. Can you ple… https://t.co/iwjxLiNWXi",FALSE,0,"KiwiVoodoo",2019-04-01 01:20:58,TRUE,"1112520395721064449","1112525226460352513","4726069460","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"417","@sproulie Hi Nic. The purpose of the stand is to create awareness amongst our tobacco customers that we now offer a… https://t.co/cwq7Ddrcs6",FALSE,0,"sproulie",2019-03-25 20:52:14,TRUE,"1109998279155019776","1110283268920872962","26347249","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"418","@TheOuterGarden Pay is set by local Retailers (that run Z Stations) based on the experience/skills needed for the r… https://t.co/THAl6iFWSx",FALSE,0,NA,2018-10-04 22:32:25,TRUE,NA,"1047977769467084800",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"419","@PeopleofNZ @missfors @DailyDoseOfNish @voltagex We'll see what our chefs can conjure up - anything to bring an off… https://t.co/ybENDscZK8",FALSE,2,"PeopleofNZ",2018-10-01 22:03:52,TRUE,"1046583076367806464","1046883420817649665","959486694","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",1,FALSE,FALSE,NA,NA
"420","Get your FREE tix to the Auckland and Wellington screenings of The Human Element doco or stream it free. Why we, as… https://t.co/oF005lCYET",FALSE,1,NA,2018-10-01 03:13:14,TRUE,NA,"1046598888185122816",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"421","@missfors @DailyDoseOfNish @PeopleofNZ @voltagex We're talking Indian-style butter chicken... in a pie. ^AZ",FALSE,2,"missfors",2018-10-01 01:52:34,FALSE,"1046257863935459328","1046578589074952192","36266949","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"422","@jamie_lee2208 Hi Jamie-Lee, We can only speak for ourselves but one of the factors driving down prices in some reg… https://t.co/6mcNLEwuiU",FALSE,0,"jamie_lee2208",2018-09-27 22:03:44,TRUE,"1045260563603845120","1045433835406725122","707122013324713984","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"423","The #ClimateLeadersCoalition is committed to taking action to keep global warming within 2 degrees. Welcome to the… https://t.co/HZWxgwurlM",FALSE,8,NA,2018-09-26 21:03:12,TRUE,NA,"1045056213023641600",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",4,FALSE,FALSE,NA,NA
"424","@RationalLyes Hi David, Flick us an email at info@z.co.nz and let us know the make and model of your phone and the… https://t.co/04Dh0cMxdw",FALSE,0,"RationalLyes",2018-09-25 01:17:47,TRUE,"1044362861827551232","1044395506015850496","66517955","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"425","@filmguidenz Hi there, Could you please be a bit more specific? We're not sure what you're referring to. ^AZ",FALSE,0,"GeekeryNZ",2018-09-23 23:51:14,FALSE,"1043417810041417728","1044011340325683202","16109461","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"426","@sjmnz67 Well... the important thing is that you're thinking of us. In all seriousness we do appreciate the feedbac… https://t.co/F0rk4ocPxf",FALSE,1,NA,2018-09-23 22:44:13,TRUE,NA,"1043994474232393729",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"427","@damianlight Thanks Damian - we'll check with the team at those stations, although our pumps should usually be able… https://t.co/WQMSjR93f4",FALSE,1,"damianlight",2018-09-20 22:59:48,TRUE,"1042903994958409729","1042911231064133637","308143417","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"428","@damianlight Hi Damian, What's your local Z? We'll check with the team and see if they've made any changes. ^AZ",FALSE,1,"damianlight",2018-09-20 22:29:26,FALSE,"1042900198341505024","1042903587444154368","308143417","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"429","@Sjocunn Hi Sarah, Our Hunters Corner crew are pretty awesome! Thanks for sharing - we'll pass this along to the team. ^AZ",FALSE,0,NA,2018-09-20 21:28:00,FALSE,NA,"1042888129403908096",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",0,FALSE,FALSE,NA,NA
"430","In celebrating 125 years since women achieved the right to vote, here's a little bit about the service station indu… https://t.co/Xc2wBvkgID",FALSE,1,NA,2018-09-19 10:17:36,TRUE,NA,"1042357028851736576",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","zenergynz",1,FALSE,FALSE,NA,NA
